cycle,req_valid,req_ready,req_accept,req_kv_head,req_position,req_dim,rsp_valid,rsp_ready,rsp_accept,rsp_data,score_valid,score_ready,score_accept,score_q_head,score_kv_head,score_position,score_raw,score_scaled,score_last,k_request_count,k_response_count,score_count
28184,0,0,0,4,1,71,0,1,0,0xffe2e2,0,0,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5960,5959,46
28185,0,0,0,4,1,71,0,1,0,0xffe2e2,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5960,5959,46
28186,0,0,0,4,1,71,0,1,0,0xffe2e2,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5960,5959,46
28187,0,0,0,4,1,71,0,1,0,0xffe2e2,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5960,5959,46
28188,0,0,0,4,1,71,0,1,0,0xffe2e2,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5960,5959,46
28189,0,0,0,4,1,71,1,1,1,0xffb09c,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5960,5959,46
28190,1,1,1,4,1,72,0,0,0,0xffb09c,0,0,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5960,5960,46
28191,0,0,0,4,1,72,0,1,0,0xffb09c,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5961,5960,46
28192,0,0,0,4,1,72,0,1,0,0xffb09c,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5961,5960,46
28193,0,0,0,4,1,72,0,1,0,0xffb09c,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5961,5960,46
28194,0,0,0,4,1,72,1,1,1,0x000ec0,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5961,5960,46
28195,1,0,0,4,1,73,0,0,0,0x000ec0,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5961,5961,46
28196,1,1,1,4,1,73,0,0,0,0x000ec0,0,0,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5961,5961,46
28197,0,0,0,4,1,73,0,1,0,0x000ec0,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5962,5961,46
28198,0,0,0,4,1,73,0,1,0,0x000ec0,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5962,5961,46
28199,0,0,0,4,1,73,1,1,1,0xffdbd8,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5962,5961,46
28200,1,1,1,4,1,74,0,0,0,0xffdbd8,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5962,5962,46
28201,0,0,0,4,1,74,0,1,0,0xffdbd8,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5963,5962,46
28202,0,0,0,4,1,74,0,1,0,0xffdbd8,0,0,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5963,5962,46
28203,0,0,0,4,1,74,1,1,1,0xffe836,0,0,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5963,5962,46
28204,1,1,1,4,1,75,0,0,0,0xffe836,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5963,5963,46
28205,0,0,0,4,1,75,0,1,0,0xffe836,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5964,5963,46
28206,0,0,0,4,1,75,0,1,0,0xffe836,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5964,5963,46
28207,0,0,0,4,1,75,1,1,1,0x003ea3,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5964,5963,46
28208,1,1,1,4,1,76,0,0,0,0x003ea3,0,0,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5964,5964,46
28209,0,0,0,4,1,76,0,1,0,0x003ea3,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5965,5964,46
28210,0,0,0,4,1,76,0,1,0,0x003ea3,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5965,5964,46
28211,0,0,0,4,1,76,1,1,1,0xffc293,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5965,5964,46
28212,1,0,0,4,1,77,0,0,0,0xffc293,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5965,5965,46
28213,1,0,0,4,1,77,0,0,0,0xffc293,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5965,5965,46
28214,1,1,1,4,1,77,0,0,0,0xffc293,0,0,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5965,5965,46
28215,0,0,0,4,1,77,0,1,0,0xffc293,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5966,5965,46
28216,0,0,0,4,1,77,0,1,0,0xffc293,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5966,5965,46
28217,0,0,0,4,1,77,0,1,0,0xffc293,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5966,5965,46
28218,0,0,0,4,1,77,1,1,1,0xffd8c0,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5966,5965,46
28219,1,1,1,4,1,78,0,0,0,0xffd8c0,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5966,5966,46
28220,0,0,0,4,1,78,0,1,0,0xffd8c0,0,0,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5967,5966,46
28221,0,0,0,4,1,78,0,1,0,0xffd8c0,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5967,5966,46
28222,0,0,0,4,1,78,1,1,1,0xffdc11,0,0,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5967,5966,46
28223,1,1,1,4,1,79,0,0,0,0xffdc11,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5967,5967,46
28224,0,0,0,4,1,79,0,1,0,0xffdc11,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5968,5967,46
28225,0,0,0,4,1,79,0,1,0,0xffdc11,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5968,5967,46
28226,0,0,0,4,1,79,1,1,1,0x0004c2,0,0,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5968,5967,46
28227,1,1,1,4,1,80,0,0,0,0x0004c2,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5968,5968,46
28228,0,0,0,4,1,80,0,1,0,0x0004c2,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5969,5968,46
28229,0,0,0,4,1,80,0,1,0,0x0004c2,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5969,5968,46
28230,0,0,0,4,1,80,0,1,0,0x0004c2,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5969,5968,46
28231,0,0,0,4,1,80,0,1,0,0x0004c2,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5969,5968,46
28232,0,0,0,4,1,80,0,1,0,0x0004c2,0,0,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5969,5968,46
28233,0,0,0,4,1,80,0,1,0,0x0004c2,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5969,5968,46
28234,0,0,0,4,1,80,0,1,0,0x0004c2,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5969,5968,46
28235,0,0,0,4,1,80,0,1,0,0x0004c2,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5969,5968,46
28236,0,0,0,4,1,80,1,1,1,0xffec6f,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5969,5968,46
28237,1,0,0,4,1,81,0,0,0,0xffec6f,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5969,5969,46
28238,1,1,1,4,1,81,0,0,0,0xffec6f,0,0,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5969,5969,46
28239,0,0,0,4,1,81,0,1,0,0xffec6f,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5970,5969,46
28240,0,0,0,4,1,81,0,1,0,0xffec6f,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5970,5969,46
28241,0,0,0,4,1,81,1,1,1,0xffd25e,0,0,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5970,5969,46
28242,1,1,1,4,1,82,0,0,0,0xffd25e,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5970,5970,46
28243,0,0,0,4,1,82,0,1,0,0xffd25e,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5971,5970,46
28244,0,0,0,4,1,82,0,1,0,0xffd25e,0,0,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5971,5970,46
28245,0,0,0,4,1,82,0,1,0,0xffd25e,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5971,5970,46
28246,0,0,0,4,1,82,1,1,1,0xfffeb6,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5971,5970,46
28247,1,1,1,4,1,83,0,0,0,0xfffeb6,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5971,5971,46
28248,0,0,0,4,1,83,0,1,0,0xfffeb6,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5972,5971,46
28249,0,0,0,4,1,83,0,1,0,0xfffeb6,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5972,5971,46
28250,0,0,0,4,1,83,1,1,1,0x0016f6,0,0,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5972,5971,46
28251,1,1,1,4,1,84,0,0,0,0x0016f6,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5972,5972,46
28252,0,0,0,4,1,84,0,1,0,0x0016f6,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5973,5972,46
28253,0,0,0,4,1,84,0,1,0,0x0016f6,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5973,5972,46
28254,0,0,0,4,1,84,0,1,0,0x0016f6,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5973,5972,46
28255,0,0,0,4,1,84,0,1,0,0x0016f6,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5973,5972,46
28256,0,0,0,4,1,84,0,1,0,0x0016f6,0,0,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5973,5972,46
28257,0,0,0,4,1,84,1,1,1,0x000b19,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5973,5972,46
28258,1,1,1,4,1,85,0,0,0,0x000b19,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5973,5973,46
28259,0,0,0,4,1,85,0,1,0,0x000b19,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5974,5973,46
28260,0,0,0,4,1,85,0,1,0,0x000b19,0,0,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5974,5973,46
28261,0,0,0,4,1,85,1,1,1,0x0012a0,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5974,5973,46
28262,1,1,1,4,1,86,0,0,0,0x0012a0,0,0,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5974,5974,46
28263,0,0,0,4,1,86,0,1,0,0x0012a0,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5975,5974,46
28264,0,0,0,4,1,86,0,1,0,0x0012a0,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5975,5974,46
28265,0,0,0,4,1,86,1,1,1,0x000e1b,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5975,5974,46
28266,1,1,1,4,1,87,0,0,0,0x000e1b,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5975,5975,46
28267,0,0,0,4,1,87,0,1,0,0x000e1b,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5976,5975,46
28268,0,0,0,4,1,87,0,1,0,0x000e1b,0,0,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5976,5975,46
28269,0,0,0,4,1,87,0,1,0,0x000e1b,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5976,5975,46
28270,0,0,0,4,1,87,1,1,1,0x00070d,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5976,5975,46
28271,1,1,1,4,1,88,0,0,0,0x00070d,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5976,5976,46
28272,0,0,0,4,1,88,0,1,0,0x00070d,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5977,5976,46
28273,0,0,0,4,1,88,0,1,0,0x00070d,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5977,5976,46
28274,0,0,0,4,1,88,1,1,1,0xff09e1,0,0,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5977,5976,46
28275,1,1,1,4,1,89,0,0,0,0xff09e1,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5977,5977,46
28276,0,0,0,4,1,89,0,1,0,0xff09e1,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5978,5977,46
28277,0,0,0,4,1,89,0,1,0,0xff09e1,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5978,5977,46
28278,0,0,0,4,1,89,1,1,1,0x000608,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5978,5977,46
28279,1,1,1,4,1,90,0,0,0,0x000608,0,0,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5978,5978,46
28280,0,0,0,4,1,90,0,1,0,0x000608,0,0,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5979,5978,46
28281,0,0,0,4,1,90,0,1,0,0x000608,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5979,5978,46
28282,0,0,0,4,1,90,1,1,1,0x001825,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5979,5978,46
28283,1,1,1,4,1,91,0,0,0,0x001825,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5979,5979,46
28284,0,0,0,4,1,91,0,1,0,0x001825,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5980,5979,46
28285,0,0,0,4,1,91,0,1,0,0x001825,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5980,5979,46
28286,0,0,0,4,1,91,1,1,1,0xfffc9a,0,0,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5980,5979,46
28287,1,1,1,4,1,92,0,0,0,0xfffc9a,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5980,5980,46
28288,0,0,0,4,1,92,0,1,0,0xfffc9a,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5981,5980,46
28289,0,0,0,4,1,92,0,1,0,0xfffc9a,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5981,5980,46
28290,0,0,0,4,1,92,0,1,0,0xfffc9a,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5981,5980,46
28291,0,0,0,4,1,92,1,1,1,0x000264,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5981,5980,46
28292,1,1,1,4,1,93,0,0,0,0x000264,0,0,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5981,5981,46
28293,0,0,0,4,1,93,0,1,0,0x000264,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5982,5981,46
28294,0,0,0,4,1,93,0,1,0,0x000264,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5982,5981,46
28295,0,0,0,4,1,93,1,1,1,0x0007d6,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5982,5981,46
28296,1,1,1,4,1,94,0,0,0,0x0007d6,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5982,5982,46
28297,0,0,0,4,1,94,0,1,0,0x0007d6,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5983,5982,46
28298,0,0,0,4,1,94,0,1,0,0x0007d6,0,0,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5983,5982,46
28299,0,0,0,4,1,94,1,1,1,0x000d7c,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5983,5982,46
28300,1,1,1,4,1,95,0,0,0,0x000d7c,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5983,5983,46
28301,0,0,0,4,1,95,0,1,0,0x000d7c,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5984,5983,46
28302,0,0,0,4,1,95,0,1,0,0x000d7c,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5984,5983,46
28303,0,0,0,4,1,95,1,1,1,0xfffd6c,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5984,5983,46
28304,1,1,1,4,1,96,0,0,0,0xfffd6c,0,0,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5984,5984,46
28305,0,0,0,4,1,96,0,1,0,0xfffd6c,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5985,5984,46
28306,0,0,0,4,1,96,0,1,0,0xfffd6c,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5985,5984,46
28307,0,0,0,4,1,96,1,1,1,0xffdd7e,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5985,5984,46
28308,1,1,1,4,1,97,0,0,0,0xffdd7e,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5985,5985,46
28309,0,0,0,4,1,97,0,1,0,0xffdd7e,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5986,5985,46
28310,0,0,0,4,1,97,0,1,0,0xffdd7e,0,0,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5986,5985,46
28311,0,0,0,4,1,97,0,1,0,0xffdd7e,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5986,5985,46
28312,0,0,0,4,1,97,0,1,0,0xffdd7e,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5986,5985,46
28313,0,0,0,4,1,97,0,1,0,0xffdd7e,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5986,5985,46
28314,0,0,0,4,1,97,1,1,1,0x000d35,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5986,5985,46
28315,1,1,1,4,1,98,0,0,0,0x000d35,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5986,5986,46
28316,0,0,0,4,1,98,0,1,0,0x000d35,0,0,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5987,5986,46
28317,0,0,0,4,1,98,0,1,0,0x000d35,0,0,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5987,5986,46
28318,0,0,0,4,1,98,1,1,1,0x002697,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5987,5986,46
28319,1,1,1,4,1,99,0,0,0,0x002697,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5987,5987,46
28320,0,0,0,4,1,99,0,1,0,0x002697,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5988,5987,46
28321,0,0,0,4,1,99,0,1,0,0x002697,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5988,5987,46
28322,0,0,0,4,1,99,1,1,1,0xfffcda,0,0,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5988,5987,46
28323,1,1,1,4,1,100,0,0,0,0xfffcda,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5988,5988,46
28324,0,0,0,4,1,100,0,1,0,0xfffcda,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5989,5988,46
28325,0,0,0,4,1,100,0,1,0,0xfffcda,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5989,5988,46
28326,0,0,0,4,1,100,1,1,1,0xffde04,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5989,5988,46
28327,1,1,1,4,1,101,0,0,0,0xffde04,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5989,5989,46
28328,0,0,0,4,1,101,0,1,0,0xffde04,0,0,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5990,5989,46
28329,0,0,0,4,1,101,0,1,0,0xffde04,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5990,5989,46
28330,0,0,0,4,1,101,1,1,1,0xfff387,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5990,5989,46
28331,1,0,0,4,1,102,0,0,0,0xfff387,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5990,5990,46
28332,1,1,1,4,1,102,0,0,0,0xfff387,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5990,5990,46
28333,0,0,0,4,1,102,0,1,0,0xfff387,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5991,5990,46
28334,0,0,0,4,1,102,0,1,0,0xfff387,0,0,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5991,5990,46
28335,0,0,0,4,1,102,0,1,0,0xfff387,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5991,5990,46
28336,0,0,0,4,1,102,1,1,1,0x00046a,0,0,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5991,5990,46
28337,1,0,0,4,1,103,0,0,0,0x00046a,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5991,5991,46
28338,1,1,1,4,1,103,0,0,0,0x00046a,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5991,5991,46
28339,0,0,0,4,1,103,0,1,0,0x00046a,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5992,5991,46
28340,0,0,0,4,1,103,0,1,0,0x00046a,0,0,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5992,5991,46
28341,0,0,0,4,1,103,1,1,1,0xffe924,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5992,5991,46
28342,1,1,1,4,1,104,0,0,0,0xffe924,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5992,5992,46
28343,0,0,0,4,1,104,0,1,0,0xffe924,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5993,5992,46
28344,0,0,0,4,1,104,0,1,0,0xffe924,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5993,5992,46
28345,0,0,0,4,1,104,1,1,1,0xffff2b,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5993,5992,46
28346,1,1,1,4,1,105,0,0,0,0xffff2b,0,0,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5993,5993,46
28347,0,0,0,4,1,105,0,1,0,0xffff2b,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5994,5993,46
28348,0,0,0,4,1,105,0,1,0,0xffff2b,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5994,5993,46
28349,0,0,0,4,1,105,1,1,1,0xfffb5d,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5994,5993,46
28350,1,1,1,4,1,106,0,0,0,0xfffb5d,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5994,5994,46
28351,0,0,0,4,1,106,0,1,0,0xfffb5d,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5995,5994,46
28352,0,0,0,4,1,106,0,1,0,0xfffb5d,0,0,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5995,5994,46
28353,0,0,0,4,1,106,1,1,1,0x000831,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5995,5994,46
28354,1,1,1,4,1,107,0,0,0,0x000831,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5995,5995,46
28355,0,0,0,4,1,107,0,1,0,0x000831,0,0,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5996,5995,46
28356,0,0,0,4,1,107,0,1,0,0x000831,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5996,5995,46
28357,0,0,0,4,1,107,0,1,0,0x000831,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5996,5995,46
28358,0,0,0,4,1,107,1,1,1,0x001806,0,0,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5996,5995,46
28359,1,1,1,4,1,108,0,0,0,0x001806,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5996,5996,46
28360,0,0,0,4,1,108,0,1,0,0x001806,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5997,5996,46
28361,0,0,0,4,1,108,0,1,0,0x001806,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5997,5996,46
28362,0,0,0,4,1,108,1,1,1,0x0009d9,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5997,5996,46
28363,1,1,1,4,1,109,0,0,0,0x0009d9,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5997,5997,46
28364,0,0,0,4,1,109,0,1,0,0x0009d9,0,0,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5998,5997,46
28365,0,0,0,4,1,109,0,1,0,0x0009d9,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5998,5997,46
28366,0,0,0,4,1,109,1,1,1,0x0005f9,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5998,5997,46
28367,1,1,1,4,1,110,0,0,0,0x0005f9,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5998,5998,46
28368,0,0,0,4,1,110,0,1,0,0x0005f9,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5999,5998,46
28369,0,0,0,4,1,110,0,1,0,0x0005f9,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5999,5998,46
28370,0,0,0,4,1,110,0,1,0,0x0005f9,0,0,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5999,5998,46
28371,0,0,0,4,1,110,0,1,0,0x0005f9,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5999,5998,46
28372,0,0,0,4,1,110,0,1,0,0x0005f9,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5999,5998,46
28373,0,0,0,4,1,110,1,1,1,0x00033a,0,1,0,9,4,0,0x00000000610b0b3c,0x000000000893d5e9,0,5999,5998,46
